Date,season,month,site,transect,grass.nograss,temp,ph,sal,par,do,sample,dist.from.shore,ent_count,geom_mean,notes,,
1/29/2021,winter,January,GG,F,0,8.4,7.73,26.65,9.128,7.57,4,60,9,,,,
1/29/2021,winter,January,GG,F,0,8.8,7.73,29.13,14.619,7.47,5,80,7,,,,
1/29/2021,winter,January,GG,F,0,8.6,7.72,29.32,12.606,7.61,6,100,9,,,,
1/18/2021,winter,January,smithcove,A,1,7.9,7.9,25.55,9.49,7.76,1,1,26,,,,
1/18/2021,winter,January,smithcove,A,1,8.6,7.8,25.91,9,7.8,2,20,38,,,,
1/18/2021,winter,January,smithcove,A,1,8.2,7.88,26.2,9.73,7.97,3,40,23,,,,
1/18/2021,winter,January,smithcove,A,1,8.6,7.88,26.86,9.43,7.63,4,60,25,,,,
1/18/2021,winter,January,smithcove,A,1,8.7,7.88,26.23,10.29,7.56,5,80,20,,,,
1/18/2021,winter,January,smithcove,A,1,8.6,7.87,26.12,11.15,7.8,6,100,15,,,,
1/18/2021,winter,January,smithcove,B,1,7.9,7.9,25.55,9.49,7.76,1,1,24,,,,
1/18/2021,winter,January,smithcove,B,1,8.6,7.8,25.91,9,7.8,2,20,31,,,,
1/18/2021,winter,January,smithcove,B,1,8.2,7.88,26.2,9.73,7.97,3,40,30,,,,
1/18/2021,winter,January,smithcove,B,1,8.6,7.88,26.86,9.43,7.63,4,60,27,,,,
1/18/2021,winter,January,smithcove,B,1,8.7,7.88,26.23,10.29,7.56,5,80,26,,,,
1/18/2021,winter,January,smithcove,B,1,8.6,7.87,26.12,11.15,7.8,6,100,16,,,,
1/18/2021,winter,January,smithcove,C,1,7.9,7.9,25.55,9.49,7.76,1,1,41,,,,
1/18/2021,winter,January,smithcove,C,1,8.6,7.8,25.91,9,7.8,2,20,20,,,,
1/18/2021,winter,January,smithcove,C,1,8.2,7.88,26.2,9.73,7.97,3,40,20,,,,
1/18/2021,winter,January,smithcove,C,1,8.6,7.88,26.86,9.43,7.63,4,60,17,,,,
1/18/2021,winter,January,smithcove,C,1,8.7,7.88,26.23,10.29,7.56,5,80,16,,,,
1/18/2021,winter,January,smithcove,C,1,8.6,7.87,26.12,11.15,7.8,6,100,18,,,,
1/18/2021,winter,January,smithcove,D,0,9,7.82,28.61,2.66,7.37,1,1,42,,,,
1/18/2021,winter,January,smithcove,D,0,8.8,7.82,28.05,4.35,7.33,2,20,29,,,,
1/18/2021,winter,January,smithcove,D,0,8.8,8.83,27.61,7.53,7.46,3,40,14,,,,
1/18/2021,winter,January,smithcove,D,0,8.9,7.85,27.89,7.84,7.32,4,60,18,,,,
1/18/2021,winter,January,smithcove,D,0,8.7,7.85,26.52,9.37,7.76,5,80,21,,,,
1/18/2021,winter,January,smithcove,D,0,8.6,7.85,26.53,9.92,7.78,6,100,26,,,,
1/18/2021,winter,January,smithcove,E,0,9,7.82,28.61,2.66,7.37,1,1,44,,,,
1/18/2021,winter,January,smithcove,E,0,8.8,7.82,28.05,4.35,7.33,2,20,23,,,,
1/18/2021,winter,January,smithcove,E,0,8.8,8.83,27.61,7.53,7.46,3,40,11,,,,
1/18/2021,winter,January,smithcove,E,0,8.9,7.85,27.89,7.84,7.32,4,60,18,,,,
1/18/2021,winter,January,smithcove,E,0,8.7,7.85,26.52,9.37,7.76,5,80,21,,,,
1/18/2021,winter,January,smithcove,E,0,8.6,7.85,26.53,9.92,7.78,6,100,18,,,,
1/18/2021,winter,January,smithcove,F,0,9,7.82,28.61,2.66,7.37,1,1,55,,,,
1/18/2021,winter,January,smithcove,F,0,8.8,7.82,28.05,4.35,7.33,2,20,17,,,,
1/18/2021,winter,January,smithcove,F,0,8.8,8.83,27.61,7.53,7.46,3,40,20,,,,
1/18/2021,winter,January,smithcove,F,0,8.9,7.85,27.89,7.84,7.32,4,60,13,,,,
1/18/2021,winter,January,smithcove,F,0,8.7,7.85,26.52,9.37,7.76,5,80,17,,,,
1/18/2021,winter,January,smithcove,F,0,8.6,7.85,26.53,9.92,7.78,6,100,25,,,,
